V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
454,1021,4712,3093,2403,2064,2280,992,592,495,212,452
1361,2963,13806,9533,7021,6032,6711,2827,1748,1506,671,1360
5760,6463,18466,11160,9256,10352,11208,6665,4636,3520,2276,4206
609,586,1524,1544,2362,6520,18877,48123,84233,120919,53041,107115
2382,2354,5969,6145,9638,25599,74534,186642,327254,470845,205535,417935
4897,5530,15617,9623,8017,8845,9573,5704,4027,3184,1948,3739
4346,5039,11234,5479,4118,3762,4425,2809,2060,1462,1294,2408
3065,3547,8497,5513,5597,8554,7697,6753,5459,5976,3246,5971
25843,29934,73430,41978,44439,56423,75966,32747,35448,33709,25297,56640
52755,62035,138578,66241,51919,44977,54651,35180,25380,17353,15565,28688
34411,40775,90467,43161,34212,29800,35471,23358,16864,11510,10163,19038
20278,9440,19202,10840,9059,8891,10069,6281,4523,3509,2136,4209
1534,548,1452,1196,1567,2739,4703,9492,29540,104219,117085,241493
4490,2031,4286,2453,1971,1998,2227,1441,1007,793,427,906
4,48,189,49,23,14,6,3,3,6,1,4
0,1,0,0,1,1,3,2,6,15,13,14
1,0,2,2,3,3,2,1,0,0,0,0
0,0,0,0,1,2,2,0,1,0,0,1
1,1,1,5,11,11,15,7,0,1,0,0
12,44,187,112,90,69,79,44,25,20,9,18
0,0,1,1,0,0,0,0,0,0,0,0
14928,3790,5491,4030,4944,9132,13567,14850,20064,33672,29483,62981
12,1,5,13,15,22,44,70,214,835,916,1919
4629,5391,11994,5724,4447,3929,4793,3078,2240,1506,1298,2518
6408,6740,20320,9271,5963,4338,4463,2575,1888,1311,1031,2006
10588,2704,3458,1854,1666,1938,2437,1664,1387,1298,789,1729
4920,1229,1605,869,810,904,1133,806,662,606,413,862
3195,866,1170,544,505,570,704,490,418,407,232,553
2918,1349,2706,1571,1302,1177,1398,857,692,496,288,581
2585,2747,8290,3735,2428,1748,1816,1015,710,482,435,782
7848,2058,2505,1368,1328,1385,1849,1240,1002,968,640,1338
10846,11910,34265,20522,17467,19659,21017,12420,8645,6696,4105,7919
1891,794,1535,1253,1477,2730,4534,5465,6248,7950,3829,7756
35019,14959,28855,23541,27457,51999,86498,103680,117531,147584,72188,147982
115,81,289,376,506,896,932,330,174,157,76,148
13508,13803,43177,19402,12610,9001,9300,5447,3900,2631,2126,4123
55,61,248,249,239,304,552,394,274,185,76,172
24,38,87,73,139,344,999,2519,4429,6399,2767,5853
148,1454,5289,1603,737,317,254,114,96,83,26,90
20861,21699,66872,30747,20081,14222,14693,8367,6193,4106,3369,6461
12,7,8,5,12,23,28,35,38,44,18,38
31,14,27,24,31,54,84,95,136,146,78,154
18,16,39,43,37,79,127,80,66,81,73,157
88,56,271,381,482,821,899,337,184,148,65,155
6,1,10,15,19,28,50,21,26,28,34,44
447,173,361,559,743,1779,2428,2008,1529,1361,530,1125
5585,12200,55479,37818,28779,24944,27179,11591,7139,5831,2555,5572
9722,2499,3269,1741,1589,1798,2279,1533,1299,1198,751,1628
31439,2093,1390,431,546,502,646,627,416,578,330,716
19579,7009,15422,22877,33500,76830,104496,87139,67548,56067,23431,47990
7862,5605,15903,13417,13466,18475,21780,11723,8496,6346,3027,6398
5120,6051,13397,6513,5083,4431,5191,3332,2544,1569,1468,2787
2149,2162,6923,3182,2063,1527,1593,901,640,407,335,680
5456,6608,14801,7135,5572,4711,5913,3655,2662,1898,1753,3072
1022,789,2047,1754,1805,2544,3017,1635,1143,871,455,817
172,122,178,116,117,110,149,87,81,57,59,111
1,0,7,4,7,8,12,10,5,8,0,1
75517,63640,92994,54806,52349,51391,70547,49543,38863,29516,25242,47317
44478,3080,1994,657,743,671,879,914,582,845,436,1030
4142,1473,3360,4851,7191,16560,22646,18693,14223,12210,5091,10258
6616,6934,20792,9499,6272,4388,4682,2647,1879,1296,1114,2051
19842,1350,844,287,359,310,450,426,271,335,214,407
39862,10623,13357,6951,6585,7371,9345,6201,5217,4862,3172,6522
73008,84236,202560,131494,134996,204462,183317,161197,131797,140022,77392,140488
0,1,1,0,1,1,0,1,0,0,0,0
8634,8872,27629,12660,8074,5819,6062,3467,2482,1677,1365,2641
5929,2776,5532,3199,2646,2608,2909,1846,1312,1078,650,1307
16129,7245,14992,8565,7082,6975,7592,5012,3429,2831,1610,3463
26,22,41,21,23,29,36,31,43,52,20,50
11331,13518,29683,14477,11260,9922,11845,7583,5637,3836,3361,6310
9250,6656,18586,15572,15725,21668,25199,13772,9499,7280,3491,7534
221,242,592,544,1019,2436,7211,18419,31862,46022,20266,40941
228,95,213,163,218,390,628,1205,4083,14086,15921,32853
32461,36054,102220,62250,52683,57885,62334,36997,26021,20159,12470,24111
130,94,143,149,290,578,1629,13649,34205,14446,716,1713
21191,9257,17754,14421,16508,32205,52744,63361,71908,90054,44283,90430
81,75,323,355,360,408,785,565,383,285,131,254
10326,2722,3944,2908,3666,6495,9813,10825,14299,23928,20937,44533
12338,3301,4621,3410,4206,7726,11651,12785,17160,28658,25051,52747
4464,1940,3751,3090,3504,6862,11093,13465,15360,18822,9255,18960
7968,6615,9824,5692,5481,5394,7368,5332,4073,3039,2584,4966
1436,1524,4483,2017,1353,944,973,555,416,275,232,416
10,1,8,7,3,8,23,24,86,303,372,741
4249,1970,4036,2265,1899,1825,2059,1265,949,748,415,921
748,552,1850,2673,3455,5947,6527,2442,1377,1041,468,1066
3372,1157,2595,3955,5694,13176,17692,14596,11287,9528,3988,8000
9,9,16,23,33,90,249,647,1204,1705,751,1408
2353,952,2030,1613,1845,3595,5785,7111,7820,10003,4921,9948
2052,557,696,314,310,362,491,312,251,242,168,312
2910,695,959,483,442,554,669,479,411,354,250,471
1311,2953,13607,9155,7043,6033,6693,2873,1697,1401,610,1372
3273,3614,10313,6222,5168,5763,6173,3817,2579,2072,1282,2424
31867,32838,100111,46127,29892,21191,21830,12657,9137,6042,5081,9720
622,429,1206,1048,1038,1403,1586,923,609,472,231,478
111,69,349,454,566,935,1069,401,225,156,59,190
20,18,38,23,13,27,28,22,11,11,8,12
5408,6355,15397,8741,9296,11906,16031,6882,7418,6949,5334,11764
5759,2977,7514,11249,17213,68942,131221,235260,220893,137953,28602,60438
15204,12793,18311,11034,10469,10538,14065,9948,7830,5897,5089,9521
7701,6657,9709,5722,5366,5355,7346,4948,4004,2961,2607,4844
0,0,1,0,0,0,0,0,0,0,0,0
2982,3632,7983,3778,3012,2634,3224,2024,1507,1034,923,1695
1387,8576,1064,324,304,230,289,238,146,122,91,233
695,617,1569,1621,2569,6805,20023,50125,88223,127439,55483,113417
3319,872,1192,922,1091,2038,3074,3401,4467,7315,6496,13896
435,243,542,573,809,1574,2139,1267,1242,1536,1102,2516
25352,9290,13123,10275,11599,16569,21632,16938,13915,12028,7124,14421
17383,14736,21505,12604,12104,11832,16386,11405,8884,6803,5776,10880
136,114,309,446,712,2348,12703,50522,16273,1931,300,590
995,394,494,411,398,649,838,640,523,490,301,563
12839,14308,40365,24447,20906,23033,24708,14836,10067,8155,4933,9581
16247,4066,6118,4328,5589,10089,15220,16461,22032,36728,31992,68146
226,183,537,1347,2411,9834,21565,9898,3450,1525,484,1254
2136,1120,2381,2855,3787,7064,10398,6094,5964,6988,5505,11918
7083,7954,22629,13393,11592,12771,13599,8268,5797,4572,2716,5424
12360,4634,6425,5029,5831,8145,10624,8202,6863,6062,3389,7002
9488,10452,29949,18177,15284,16945,18616,10937,7535,5885,3740,6996
2261,1129,2582,2817,3899,7733,10747,6414,6296,7302,5447,12592
4083,3342,6697,3768,3822,5411,6911,6162,6440,8085,4845,10246
11948,9945,14537,8551,8086,8221,11073,7881,6062,4627,3903,7468
6306,2335,3259,2568,2895,4095,5324,4118,3506,3086,1795,3599
481,490,1576,721,469,342,334,179,144,95,69,167
23902,20589,30013,17556,16607,16655,22254,16013,12403,9372,8106,15053
8,7,4,4,2,2,5,1,2,2,2,4
1,1,1,1,0,1,0,0,2,2,0,1
10,24,126,86,65,51,52,25,11,9,7,12
12616,27405,125933,85236,64909,55874,61601,26106,15975,13157,5679,12265
109,65,87,88,96,209,297,341,414,514,244,515
476,505,1205,733,729,943,1265,512,565,570,426,939
6251,4458,12491,10447,10711,14674,17249,9390,6605,5104,2390,4950
19383,21429,61306,37173,31564,35033,37426,22133,15423,12248,7441,14520
7,12,39,41,43,50,96,69,45,31,19,32
5401,5560,16858,7843,5090,3617,3787,2138,1578,1055,863,1734
330,2049,246,64,84,59,75,59,36,27,27,52
104474,121510,291900,189177,194290,294047,263725,232574,189839,201949,111447,201973
3862,4326,11924,7378,6101,6710,7233,4465,3054,2361,1466,2841
34680,35230,109212,49612,32313,23086,23741,13739,9892,6832,5627,10749
41307,48621,108510,52002,40690,35575,42654,27476,20072,13735,12156,22831
2214,2611,6391,3721,3844,5057,6622,2818,3092,2952,2258,4897
169833,195941,471825,305700,313817,474557,425971,375457,306253,325125,179566,325206
2939,2007,7421,10440,13762,23896,25550,9613,5294,4243,1860,4241
253,220,650,1449,2536,10629,23874,11146,3939,1547,494,1465
12,8,39,59,105,414,947,466,166,57,11,78
4229,4310,13229,6042,3953,2867,2898,1722,1229,831,664,1269
1200,1106,4785,5102,5433,6699,11344,8537,5742,4391,1731,3737
404,885,3988,2708,2029,1716,1968,812,487,412,196,400
1967,2136,5247,2854,2578,2683,3586,2536,2043,1794,1010,1996
12955,13358,40909,18441,12223,8622,8931,5229,3763,2546,2068,3980
159,1710,6002,1902,803,351,276,157,107,98,46,101
5995,13313,60959,41664,31705,27305,29827,13004,7752,6241,2765,6062
6140,6810,19356,11606,10074,10999,11723,7051,4878,3800,2329,4606
54,24,71,139,178,695,1422,2472,2273,1539,281,634
4731,5302,12979,7179,6329,6626,8875,6523,5012,4537,2551,4960
2577,25417,92328,27507,12369,5283,4270,2194,1591,1536,580,1612
3016,1448,3312,3699,5004,9756,14158,8354,8136,9496,7070,16262
5214,5534,16046,9916,8195,9250,9830,5900,4051,3163,2004,3747
15644,7018,15019,8455,6747,6673,7440,4752,3380,2682,1577,3310
594,645,2575,2792,2898,3651,6419,4612,3241,2425,994,2051
3144,2300,8118,11257,15008,25432,27834,10561,5671,4463,1951,4365
12148,12427,38045,17228,11309,8151,8106,4750,3461,2352,1940,3780
508,549,1326,774,670,701,862,655,520,477,260,539
4,4,7,4,6,5,19,31,83,345,391,788
14,4,17,8,16,29,55,89,295,1040,1209,2400
23,7,20,14,19,47,69,117,426,1491,1628,3343
98990,81678,170461,94557,92933,131565,167860,152161,165346,197639,122342,252831
13,17,32,41,62,205,591,1559,2612,3786,1639,3305
9910,10858,26932,15050,13320,14173,18357,13206,10801,9761,5117,10575
2,3,12,12,7,6,15,16,11,8,1,7
12,5,23,28,59,87,91,27,22,10,7,12
3,1,16,12,24,36,20,11,8,6,6,2
6,3,12,9,9,3,7,2,5,1,0,0
6,3,10,5,15,17,33,21,26,28,20,61
4,3,6,4,7,21,27,10,17,27,16,31
2,1,6,3,11,18,41,126,190,336,132,265
252,184,532,1252,2282,9274,21158,9565,3424,1413,434,1239
25,27,73,77,144,356,878,2305,4158,6015,2644,5441
22,15,32,27,64,159,407,1035,1872,2723,1127,2386
73,70,236,321,446,774,819,298,168,124,72,121
259,115,200,169,202,398,653,738,856,1115,529,1092
34365,37835,107632,65266,55250,61028,66180,39115,27601,21288,13141,25386
7604,6145,13139,7251,7015,10132,12713,11676,12747,15177,9316,19137
7044,5738,11861,6625,6492,9408,11799,10786,11684,14147,8607,17863
4824,310,217,78,79,71,90,83,58,92,49,116
11920,10021,14609,8679,8417,8180,11168,7802,6089,4474,4017,7473
2219,2330,6974,3170,2096,1539,1519,884,661,411,383,719
45521,20675,43024,24289,20096,19131,21925,13971,9918,7954,4688,9556
7337,8911,19226,9144,7260,6443,7555,4943,3637,2405,2208,4015
3330,874,1270,871,1094,2066,3091,3381,4561,7729,6550,14094
26749,29051,82897,50606,42711,47428,51272,30130,20753,16515,10186,19799
43,51,119,134,214,550,1548,3834,6812,9714,4299,8625
5962,6108,18767,8698,5672,4060,4120,2369,1700,1194,949,1847
624,667,2689,2874,2880,3808,6578,4838,3186,2478,984,2093
6023,7053,15809,7540,5916,5173,6137,3939,2814,2029,1713,3259
10780,7652,21781,17995,18180,24861,29737,16026,11042,8432,4124,8603
6865,7045,22017,9797,6539,4570,4877,2750,1918,1378,1130,2095
6606,7815,17457,8433,6528,5689,6866,4439,3231,2240,1967,3631
1302,344,406,236,222,260,300,209,156,159,104,218
9910,4642,9501,5482,4456,4160,4793,3110,2211,1751,1027,2122
520,574,2333,2570,2600,3278,5682,4220,2878,2230,880,1807
21646,8054,11437,8912,9961,14191,18426,14525,11917,10403,6111,12194
8890,10409,23670,11274,8986,7719,9124,6018,4380,2964,2661,4954
15357,5816,8044,6448,7146,10211,13075,10339,8557,7557,4357,8804
233,72,164,257,375,810,1210,983,687,590,256,524
3380,1526,3200,1800,1420,1429,1585,1083,815,579,341,656
948,415,857,525,391,390,389,271,189,170,83,200
160,170,458,242,134,90,103,74,41,42,34,46
7194,1961,2375,1277,1192,1368,1724,1107,974,861,589,1175
230,2408,8668,2559,1120,496,423,194,150,124,57,162
2000,755,1115,813,945,1329,1713,1347,1192,994,592,1157
229,133,293,474,696,2806,5495,9654,9109,5691,1204,2579
21331,18294,25781,15067,14801,14389,19604,14024,10713,8178,7008,13534
12109,8744,24050,20451,20621,28393,32917,18117,12457,9664,4629,9573
5954,6385,18396,11123,9373,10431,11204,6671,4556,3602,2234,4250
7367,46448,5829,1688,1647,1192,1461,1187,738,657,532,1305
2822,3469,7831,3741,2999,2461,3058,2064,1465,992,903,1619
4799,5379,14838,8813,7556,8348,8915,5347,3763,2947,1808,3493
240,295,1064,1084,1148,1458,2496,1863,1200,927,392,837
9434,10954,25914,17208,17402,26312,23533,20540,16917,17935,9959,17912
283,90,246,342,466,1122,1588,1280,1027,889,321,635
146949,169862,406815,263899,271160,409767,368083,324331,263699,281063,154831,281525
16847,20157,44837,21727,16797,14771,17388,11305,8341,5656,5042,9435
6277,13843,62838,42687,32702,27992,30763,13169,8266,6503,2879,6216
1185,87,49,21,27,14,17,27,25,15,10,29
6327,6452,19937,8994,5849,4182,4365,2488,1832,1225,1034,1921
17117,14306,21061,12500,11695,11887,15747,11385,9015,6644,5788,10818
3651,4137,11673,7020,5903,6713,7110,4270,2875,2311,1395,2760
10019,10912,31279,19065,16227,17915,19335,11479,7863,6247,3777,7441
14328,12131,17377,10384,10048,9741,13405,9301,7451,5535,4626,8860
22229,18795,27730,16281,15439,15264,20561,14745,11694,8554,7409,13946
1638,1119,3167,2753,2771,3809,4462,2465,1631,1235,635,1260
16887,17316,53560,24185,15896,11285,11763,6852,4979,3288,2738,5321
22901,10146,21645,12192,10239,9575,11106,7034,5080,4013,2307,4867
7913,8718,21547,12215,10862,11222,14860,10757,8639,7578,4206,8484
253,226,993,1007,1043,1321,2375,1728,1171,900,347,776
2975,1090,1547,1219,1229,1997,2479,1976,1636,1442,862,1681
17880,4741,6058,3181,2843,3278,4185,2828,2358,2106,1472,2979
5757,4743,6929,4047,3966,3874,5346,3805,2926,2185,1931,3520
5559,6592,15678,9125,9672,12201,16643,7121,7649,7169,5383,12210
22463,8146,11822,9024,10047,14473,19071,14511,12066,10656,6270,12759
220,1485,163,54,46,28,49,33,28,14,15,48
5729,2555,5318,3059,2539,2403,2776,1813,1286,957,545,1254
8998,10844,24019,11422,9095,7902,9387,6146,4564,2951,2685,4972
11,12,21,38,64,160,423,1123,1919,2745,1194,2458
4750,1751,2537,1958,2153,3093,4161,3123,2645,2316,1323,2792
1345,474,1075,1400,2235,5035,7142,5686,4560,3770,1526,3204
12889,9139,25601,21772,21948,29676,35404,19175,13356,10326,5057,10248
30343,21711,60713,51051,51458,70689,83471,45076,31402,24362,11646,24069
2894,2908,8881,4083,2557,1842,1947,1162,765,546,476,835
1480,1714,3973,1839,1417,1349,1514,1012,722,498,418,795
75,75,162,194,281,774,2227,5598,9792,14073,6293,12504
13548,15156,43128,25878,21934,24549,26277,15803,10825,8427,5232,10161
55877,58011,176841,81106,52752,37390,38779,22139,16112,10875,9085,17313
11892,3277,4066,2040,1910,2220,2826,1889,1566,1356,934,1904
317,618,2855,1972,1540,1310,1424,624,361,332,153,274
1436,1638,4569,2751,2340,2492,2678,1677,1117,892,562,1041
10891,3863,5569,4200,4957,6914,9169,6925,5819,5160,3016,5893
8,22,93,65,59,45,40,16,14,11,4,8
5695,1450,2005,1496,1785,3510,5154,5554,7409,12379,11123,23415
1337,1470,6159,6417,6829,8547,14793,10933,7262,5600,2246,4691
340,78,119,63,48,42,60,36,32,33,38,51
1,1,0,3,3,15,13,37,32,24,3,8
6308,7420,17757,10159,11047,14119,18706,8015,8665,8203,6129,14021
144,41,136,87,129,218,411,792,2578,8946,10196,20759
345,2290,310,96,80,73,70,62,42,34,33,74
10032,10961,31391,19366,16263,17976,19317,11490,7978,6344,3995,7539
494,175,377,601,839,1991,2667,2243,1733,1432,594,1188
2777,2004,7257,10392,13626,23129,25020,9364,5130,3891,1814,4057
6357,2896,5921,3445,2784,2647,3086,1949,1420,1014,639,1315
202010,223962,636105,383827,326216,359394,388308,231116,160024,126116,77733,150590
18260,18741,57826,26182,17083,12347,12554,7106,5196,3498,2840,5576
3733,1599,3127,2589,2896,5652,9325,11398,12645,15760,7681,15778
257434,265396,813983,371229,241072,172217,177918,102208,73833,50481,41178,79053
3874,3281,8939,20993,36801,150890,340511,156505,54290,22418,7070,20154
24,14,30,34,51,106,142,95,69,88,52,145
7649,2038,2837,2048,2571,4704,7115,7682,10540,17496,15183,32522
3014,3283,13567,13993,14873,18552,32199,23956,16405,12354,5095,10508
7463,15865,72707,49699,37819,32564,35732,15273,9345,7728,3356,7180
3008,2192,5980,5139,5281,7384,8499,4439,3246,2467,1140,2407
5397,5596,16831,7580,4916,3582,3691,2079,1501,1085,868,1580
46043,53472,127343,82767,85386,127869,114469,101200,82806,87863,48561,88101
55169,64272,154460,100057,103015,155424,139560,122536,99984,106172,59059,106726
872,650,1740,1554,1521,2147,2453,1335,905,762,367,760
2685,1931,5440,4550,4511,6271,7369,3978,2811,2125,1071,2001
108,227,1035,674,534,466,485,226,116,100,41,115
10,69,14,1,3,4,2,5,2,1,0,3
2407,5213,24616,16887,12703,11101,12129,5098,3161,2636,1120,2330
8994,3310,4715,3578,4025,5959,7660,5920,4815,4271,2465,5071
9,6,11,9,17,34,73,411,2908,7307,910,1613
7260,5251,14415,12309,12489,16845,19825,10690,7627,5614,2750,5846
22098,1509,950,326,391,331,441,455,267,392,229,500
268,186,692,937,1255,2049,2274,871,450,374,176,364
12207,12511,38594,17592,11518,8215,8311,4834,3528,2389,1903,3714
4024,4119,12896,5683,3707,2713,2791,1600,1185,825,644,1285
10,14,44,18,30,23,23,15,11,10,7,12
11,17,29,18,14,12,23,17,13,17,6,18
2,3,12,8,10,8,8,7,4,3,1,1
1878,2129,4997,2885,2546,2609,3484,2575,2017,1794,969,1988
1398,1488,3682,2082,1820,1984,2474,1856,1520,1299,778,1429
414,134,310,471,777,1638,2267,1860,1479,1218,507,1019
1009,2196,10031,6788,5339,4454,4920,2079,1259,1108,466,1017
1107,739,2866,4021,5391,8678,9522,3561,2011,1545,675,1511
1099,2378,10492,7382,5565,4804,5224,2241,1342,1162,455,1069
415,412,1000,1025,1770,4361,12744,32178,56520,81206,35626,72554
21,24,50,70,93,247,700,1754,3100,4485,1934,4011
29,24,70,44,48,75,81,66,41,64,27,39
31,45,96,73,63,90,80,74,65,70,24,51
6091,6631,16315,9243,8219,8703,11141,8122,6641,5855,3151,6383
5868,6454,18520,11363,9300,10350,11296,6607,4652,3698,2253,4367
1152,7617,995,273,275,206,209,185,116,96,84,230
521,3243,441,125,103,82,105,90,60,36,40,95
95,485,65,12,23,11,12,5,7,5,3,9
2626,1339,3112,3456,4629,8970,12936,7632,7281,8781,6629,14857
2843,771,1132,811,955,1866,2736,2988,4029,6650,5987,12517
21491,9751,20280,11438,9630,9044,10262,6643,4677,3865,2106,4435
844,316,475,343,416,554,789,605,462,426,234,498
2098,814,1037,839,909,1304,1766,1418,1083,973,605,1155
2273,1709,4618,3831,3828,5470,6436,3505,2399,1843,907,1798
23358,25856,73792,44239,37463,41818,44263,26411,18502,14428,8940,17167
7494,7635,24274,11009,7327,5066,5184,2958,2210,1426,1248,2321
4100,4163,12874,5802,3803,2724,2774,1542,1129,785,626,1157
37707,27605,76463,64764,65352,89673,105160,57267,39752,30584,14657,30726
297,3187,10869,3318,1468,684,506,291,173,180,64,200
947,978,2281,2482,3922,10302,29683,74390,130800,188309,82027,167540
855,199,343,251,278,522,787,925,1203,1956,1768,3668
2531,2764,7759,4773,3997,4436,4926,2820,1981,1523,981,1867
991,730,2597,3708,4894,8275,8872,3228,1888,1324,621,1504
392,2543,302,80,86,77,69,68,52,28,22,71
91750,23839,34034,24888,31040,57165,85830,93752,126094,209702,184766,390730
15274,7844,17453,19404,27003,51906,74740,44051,42655,49873,37987,85842
22,20,40,50,84,217,664,1621,2855,4099,1784,3718
1359,1289,3249,3497,5579,14906,42661,107462,188396,272369,119226,241636
130,1070,3847,1079,481,222,184,79,79,63,15,60
0,0,0,2,1,1,2,0,1,0,0,0
0,1,2,1,0,0,0,0,0,0,0,0
2,0,1,2,2,3,2,0,0,1,0,0
1,1,5,2,3,2,0,1,0,1,0,1
0,0,0,2,1,0,1,1,1,0,0,0
27891,30426,86866,52605,44589,49302,52752,31660,21918,17314,10619,20559
15028,12664,18600,10826,10267,10300,14039,10011,7591,5821,4953,9427
3,1,5,3,5,11,17,10,6,10,11,18
1591,1134,4150,5864,7821,13480,14463,5340,2983,2262,1004,2382
594,220,503,703,1060,2432,3369,2753,2080,1739,735,1536
6717,7264,20697,12570,10649,11727,12346,7566,5223,4229,2639,4932
613,284,702,754,1014,1920,2873,1677,1524,1953,1418,3251
36891,43264,96535,46093,36391,31772,37491,24541,17799,12336,10969,20352
8,3,5,6,5,12,18,19,31,23,10,30
58,56,108,126,237,572,1563,4126,7222,10443,4510,9170
12,10,33,37,75,156,411,1104,2054,2965,1319,2648
2272,1667,4828,4019,3875,5498,6529,3443,2427,1825,914,1827
746,558,1476,1287,1273,1767,2101,1163,796,589,311,571
24083,52803,242176,164933,126033,107713,118133,50164,30854,25117,11086,24133
45005,37262,76922,42419,41780,59708,76484,69017,74739,90287,55462,114574
6109,13564,61116,41968,32187,27526,30394,12879,7982,6516,2937,6153
12,8,20,24,33,125,280,733,1275,1850,782,1649
4446,2002,4187,2357,1928,1886,2073,1300,928,766,473,933
9793,11537,25950,12484,9734,8453,10197,6581,4738,3168,2968,5399
1332,1409,5767,6032,6190,7737,13808,10199,6776,5123,2132,4563
5813,2112,4639,6821,10062,23006,31228,25952,20169,16777,6947,14368
